date,variable,stream,value,sd,se,
2018-10-24,canopy,QPA,42.61111111,9.650207827,3.216735942,
2018-11-28,canopy,QPA,39.02888889,12.55523043,4.185076809,
2018-12-31,canopy,QPA,37.84444444,10.44225444,3.48075148,
2019-01-29,canopy,QPA,35.44666667,8.98035634,2.993452113,
2019-02-25,canopy,QPA,32.58666667,8.933185322,2.977728441,
2019-03-27,canopy,QPA,31.48888889,6.21889951,2.072966503,
2019-04-25,canopy,QPA,34.06,10.28890665,3.429635549,
2019-06-19,canopy,QPA,32.61555556,11.39419492,3.798064972,
2017-01-14,canopy,QPB,11.87333333,2.839242857,0.946414286,
2017-03-15,canopy,QPB,12.56666667,4.74277345,1.580924483,
2017-05-17,canopy,QPB,13.82333333,4.002367633,1.334122544,
2017-07-08,canopy,QPB,10.34222222,2.586241374,0.862080458,
2017-09-04,canopy,QPB,6.933333333,2.055480479,0.68516016,
2017-09-10,canopy,QPB,14.61777778,3.787392829,1.262464276,
2017-10-04,canopy,QPB,75.28444444,12.84773045,4.282576817,
2017-11-08,canopy,QPB,52.43333333,9.424775859,3.141591953,
2017-12-11,canopy,QPB,51.62444444,3.832489762,1.277496587,
2018-01-25,canopy,QPB,49.31333333,2.742353004,0.914117668,
2018-02-15,canopy,QPB,44.66222222,1.828235336,0.609411779,
2018-03-13,canopy,QPB,40.53111111,4.24732988,1.415776627,
2018-04-13,canopy,QPB,34.60888889,5.843416048,1.947805349,
2018-05-09,canopy,QPB,30.70888889,5.133674231,1.711224744,
2018-06-13,canopy,QPB,38.65333333,5.444501814,1.814833938,
2018-07-12,canopy,QPB,36.34222222,6.272116425,2.090705475,
2018-08-18,canopy,QPB,33.68444444,6.327557015,2.109185672,
2018-09-25,canopy,QPB,38.42222222,9.307289855,3.102429952,
2018-10-24,canopy,QPB,36.19777778,8.442774689,2.81425823,
2018-11-28,canopy,QPB,36.71777778,11.67381019,3.891270065,
2018-12-31,canopy,QPB,34.78222222,9.273637067,3.091212356,
2019-01-29,canopy,QPB,24.29555556,5.216404679,1.73880156,
2019-02-25,canopy,QPB,31.14222222,7.385759571,2.461919857,
2019-03-27,canopy,QPB,28.02222222,3.860316625,1.286772208,
2019-04-25,canopy,QPB,33.59777778,5.189879039,1.72995968,
2019-06-19,canopy,QPB,41.16666667,10.09573672,3.365245575,
2017-01-10,leaflitter,QPA,0.59073724,0.3161057,0.099961399,
2017-01-24,leaflitter,QPA,1.043073184,1.833820951,0.579905103,
2017-02-10,leaflitter,QPA,1.449460692,1.685934815,0.5331394,
2017-02-21,leaflitter,QPA,1.070415879,0.550750562,0.17416262,
2017-03-06,leaflitter,QPA,1.478812224,0.886138435,0.280221578,
2017-03-20,leaflitter,QPA,0.758169052,0.724220323,0.229018575,
2017-04-03,leaflitter,QPA,1.390764245,0.752885332,0.250961777,
2017-04-18,leaflitter,QPA,1.199747952,0.76530628,0.242011095,
2017-05-05,leaflitter,QPA,1.76248193,1.836867514,0.580868511,
2017-05-16,leaflitter,QPA,2.046457009,2.27415925,0.758053083,
2017-06-02,leaflitter,QPA,1.340765039,0.888570601,0.280990696,
2017-06-19,leaflitter,QPA,1.126654064,0.649925383,0.205524452,
2017-07-05,leaflitter,QPA,1.44361413,1.522224817,0.538187745,
2017-07-21,leaflitter,QPA,1.640181947,1.139894182,0.360466191,
2017-08-14,leaflitter,QPA,1.389020164,0.762939087,0.241262523,
2017-08-29,leaflitter,QPA,1.552930057,0.99618991,0.31502291,
2017-09-15,leaflitter,QPA,5.859557434,7.600514542,2.403493734,
2017-09-30,leaflitter,QPA,NA,NA,NA,
2017-10-18,leaflitter,QPA,1.242281033,1.43422583,0.45354203,
2017-10-30,leaflitter,QPA,0.129568368,0.105697934,0.033424621,
2017-11-14,leaflitter,QPA,0.082028085,0.078524284,0.024831559,
2017-11-30,leaflitter,QPA,0.149004781,0.17669186,0.055874872,
2017-12-13,leaflitter,QPA,0.159589937,0.217116017,0.068658113,
2017-12-29,leaflitter,QPA,0.192875709,0.113895151,0.036016809,
2018-01-23,leaflitter,QPA,0.091115312,0.092225077,0.02916413,
2018-01-31,leaflitter,QPA,1.247637051,3.108787178,0.983084824,
2018-02-16,leaflitter,QPA,0.199373819,0.179142955,0.056649977,
2018-02-28,leaflitter,QPA,0.098456207,0.062572859,0.019787275,
2018-03-14,leaflitter,QPA,0.218066433,0.1646984,0.052082207,
2018-03-28,leaflitter,QPA,0.297731569,0.351764939,0.111237841,
2018-04-13,leaflitter,QPA,0.331845238,0.301809944,0.095440684,
2018-04-26,leaflitter,QPA,0.501465201,0.760760094,0.240573465,
2018-05-16,leaflitter,QPA,0.757380952,0.723089005,0.228660821,
2018-05-30,leaflitter,QPA,0.204081633,0.164387364,0.054795788,
2018-06-16,leaflitter,QPA,0.25922619,0.212433435,0.067177351,
2018-06-30,leaflitter,QPA,0.507142857,0.491314335,0.155367235,
2018-07-16,leaflitter,QPA,0.316246499,0.153902813,0.048668343,
2018-07-30,leaflitter,QPA,0.288435374,0.227045169,0.071797987,
2018-08-14,leaflitter,QPA,0.470793651,0.42846834,0.135493586,
2018-08-28,leaflitter,QPA,0.363945578,0.214971488,0.067979953,
2018-09-17,leaflitter,QPA,0.477142857,0.395142782,0.124955119,
2018-09-28,leaflitter,QPA,0.308225108,0.272378133,0.086133529,
2018-10-12,leaflitter,QPA,0.244782313,0.174678114,0.05523807,
2018-10-30,leaflitter,QPA,0.441955026,0.57718241,0.182521104,
2018-11-15,leaflitter,QPA,0.308654762,0.240198756,0.080066252,
2018-11-30,leaflitter,QPA,0.353201465,0.636490487,0.201275965,
2018-12-13,leaflitter,QPA,0.132142857,0.108739493,0.034386447,
2018-12-31,leaflitter,QPA,0.570899471,0.754920961,0.238726969,
2019-01-18,leaflitter,QPA,0.10952381,0.086196306,0.027257665,
2019-01-31,leaflitter,QPA,0.174867725,0.186029193,0.058827596,
2019-02-15,leaflitter,QPA,0.401904762,0.316655771,0.100135347,
2019-02-25,leaflitter,QPA,0.287619048,0.203486863,0.064348196,
2019-03-14,leaflitter,QPA,0.641456583,0.807847972,0.255463959,
2019-03-29,leaflitter,QPA,1.220068027,1.101674549,0.348380082,
2019-04-15,leaflitter,QPA,0.911677871,0.716052114,0.22643556,
2019-04-29,leaflitter,QPA,1.013363946,1.110972305,0.35132029,
2019-05-17,leaflitter,QPA,0.619343915,0.339860215,0.107473237,
2019-05-29,leaflitter,QPA,0.519781746,0.323160247,0.102192243,
2017-01-10,leaflitter,QPB,0.498109641,0.32207567,0.101849269,
2017-01-24,leaflitter,QPB,0.372333243,0.260700404,0.082440706,
2017-02-10,leaflitter,QPB,0.83981986,0.347919601,0.110021838,
2017-02-21,leaflitter,QPB,0.574984247,0.459642297,0.145351657,
2017-03-06,leaflitter,QPB,1.248818526,0.89966435,0.284498848,
2017-03-20,leaflitter,QPB,0.76289495,0.372590213,0.117823371,
2017-04-03,leaflitter,QPB,1.306373211,0.919597793,0.290802356,
2017-04-18,leaflitter,QPB,1.554505356,0.664342648,0.210083591,
2017-05-05,leaflitter,QPB,1.980707217,1.771843506,0.560306114,
2017-05-16,leaflitter,QPB,2.468637223,1.126604952,0.356263767,
2017-06-02,leaflitter,QPB,2.434115423,1.466216338,0.463658317,
2017-06-19,leaflitter,QPB,1.622243226,1.081338861,0.341949372,
2017-07-05,leaflitter,QPB,1.993442817,2.107107489,0.666325894,
2017-07-21,leaflitter,QPB,1.556297259,1.252127971,0.395957631,
2017-08-14,leaflitter,QPB,1.147408633,0.757466114,0.239531817,
2017-08-29,leaflitter,QPB,2.050724638,1.268402334,0.401104036,
2017-09-15,leaflitter,QPB,8.419882131,4.474166477,1.41485567,
2017-09-30,leaflitter,QPB,NA,NA,NA,
2017-10-18,leaflitter,QPB,2.860743541,1.213693574,0.383803608,
2017-10-30,leaflitter,QPB,0.58010397,0.834526795,0.263900544,
2017-11-14,leaflitter,QPB,0.543815825,0.751768209,0.237729981,
2017-11-30,leaflitter,QPB,0.247970644,0.402028402,0.127132543,
2017-12-13,leaflitter,QPB,0.503126363,0.961682114,0.304110587,
2017-12-29,leaflitter,QPB,0.44098535,0.590665117,0.18678471,
2018-01-23,leaflitter,QPB,0.284877127,0.274934529,0.086941932,
2018-01-31,leaflitter,QPB,0.636814745,0.34354078,0.108637133,
2018-02-16,leaflitter,QPB,0.270853025,0.188753927,0.059689233,
2018-02-28,leaflitter,QPB,0.478890989,0.322082476,0.101851422,
2018-03-14,leaflitter,QPB,0.398663246,0.157163408,0.049699433,
2018-03-28,leaflitter,QPB,0.604239806,0.337256439,0.10664985,
2018-04-13,leaflitter,QPB,0.847619048,0.672406554,0.212633623,
2018-04-26,leaflitter,QPB,0.76959707,0.487576992,0.154185383,
2018-05-16,leaflitter,QPB,0.69452381,0.542423072,0.171529236,
2018-05-30,leaflitter,QPB,0.438019652,0.32964158,0.109880527,
2018-06-16,leaflitter,QPB,0.618154762,0.298642585,0.094439078,
2018-06-30,leaflitter,QPB,0.543197279,0.395030115,0.124919491,
2018-07-16,leaflitter,QPB,0.563865546,0.420195144,0.132877372,
2018-07-30,leaflitter,QPB,0.507142857,0.294498597,0.093128633,
2018-08-14,leaflitter,QPB,0.313650794,0.226631983,0.071667326,
2018-08-28,leaflitter,QPB,0.572789116,0.315446316,0.099752884,
2018-09-17,leaflitter,QPB,0.549047619,0.504101595,0.159410921,
2018-09-28,leaflitter,QPB,0.526839827,0.461548698,0.145954514,
2018-10-12,leaflitter,QPB,0.465214286,0.377485624,0.119371436,
2018-10-30,leaflitter,QPB,0.406902116,0.304438942,0.096272047,
2018-11-15,leaflitter,QPB,0.380446429,0.261445899,0.087148633,
2018-11-30,leaflitter,QPB,0.461497802,0.514961821,0.162845226,
2018-12-13,leaflitter,QPB,0.284955556,0.211354104,0.066836036,
2018-12-31,leaflitter,QPB,0.617724868,0.799185337,0.252724594,
2019-01-18,leaflitter,QPB,0.307142857,0.243019975,0.076849664,
2019-01-31,leaflitter,QPB,0.882804233,2.166329824,0.685053641,
2019-02-15,leaflitter,QPB,0.576920635,0.542687929,0.171612991,
2019-02-25,leaflitter,QPB,0.56952381,0.466262648,0.147445195,
2019-03-14,leaflitter,QPB,0.429691877,0.196753983,0.062219072,
2019-03-29,leaflitter,QPB,0.654918367,0.5313922,0.168040968,
2019-04-15,leaflitter,QPB,0.840680672,0.749825716,0.237115711,
2019-04-29,leaflitter,QPB,1.062289116,0.753287222,0.238210335,
2019-05-17,leaflitter,QPB,1.068857143,1.175015079,0.371572394,
2019-05-29,leaflitter,QPB,0.652972222,0.3806987,0.120387499,
2017-01-14,chla,QPA,741.3498985,330.222579,134.8128034,
2017-02-11,chla,QPA,776.3009768,300.3133686,122.6024193,
2017-03-11,chla,QPA,540.5731917,115.6666034,47.22069309,
2017-04-08,chla,QPA,356.6056966,173.4264082,70.80103466,
2017-05-14,chla,QPA,483.1185253,181.6543548,74.16007981,
2017-06-14,chla,QPA,445.8534165,249.1329273,101.7080917,
2017-07-08,chla,QPA,370.0480672,141.5600121,57.79163292,
2017-08-11,chla,QPA,362.5649618,135.7968866,55.43884681,
2017-09-10,chla,QPA,311.9988083,132.2007042,53.97071149,
2017-10-03,chla,QPA,367.4388718,159.6840578,65.19074359,
2017-11-04,chla,QPA,483.5381196,239.6386124,97.83205383,
2017-12-07,chla,QPA,333.2725224,107.471501,43.87505655,
2018-01-23,chla,QPA,388.8623854,195.9777626,80.00758654,
2018-02-15,chla,QPA,372.0655249,124.7928443,50.94646534,
2018-03-13,chla,QPA,235.4621852,82.91222759,33.84877517,
2018-04-12,chla,QPA,301.2684975,110.7594795,45.21736816,
2018-05-01,chla,QPA,725.5750384,408.4247525,166.738707,
2018-06-15,chla,QPA,516.1519165,194.8402192,79.54318639,
2018-07-01,chla,QPA,515.0470035,243.4195677,99.3756224,
2018-08-01,chla,QPA,605.4002532,113.2629152,46.23939149,
2018-09-09,chla,QPA,362.9244781,79.68443388,32.53103391,
2018-10-04,chla,QPA,539.4603964,132.2228807,53.97976502,
2018-11-06,chla,QPA,373.981217,74.56976813,30.44298036,
2018-12-05,chla,QPA,640.980993,97.81461549,39.93264956,
2019-01-15,chla,QPA,672.2845839,99.61789423,40.66883502,
2019-02-07,chla,QPA,649.2098463,136.3316449,55.65716099,
2019-03-07,chla,QPA,512.8254098,99.23750992,40.51354377,
2019-04-05,chla,QPA,491.1034061,182.4184122,74.47200493,
2019-05-03,chla,QPA,462.1763799,258.553827,105.5541579,
2019-06-15,chla,QPA,485.156168,146.7363799,59.90487625,
2017-01-14,chla,QPB,948.8969612,209.1604329,85.38938915,
2017-02-11,chla,QPB,825.397388,450.6949557,183.9954452,
2017-03-11,chla,QPB,563.2842308,246.8081385,100.7590006,
2017-04-08,chla,QPB,610.8155539,352.6266566,143.9592297,
2017-05-14,chla,QPB,589.5987883,411.6626243,168.0605626,
2017-06-14,chla,QPB,375.410518,192.474633,78.57743987,
2017-07-08,chla,QPB,335.6098211,156.5401834,63.90726228,
2017-08-11,chla,QPB,324.781983,88.47031783,36.11785601,
2017-09-10,chla,QPB,422.3314206,107.6654818,43.95424888,
2017-10-03,chla,QPB,272.8273125,133.7695677,54.61119734,
2017-11-04,chla,QPB,304.1046282,134.0968261,54.7448,
2017-12-07,chla,QPB,209.2176694,62.12901854,25.36406561,
2018-01-23,chla,QPB,317.8791417,180.5673761,73.71632259,
2018-02-15,chla,QPB,282.657597,117.9946924,48.17113147,
2018-03-13,chla,QPB,161.0268165,45.00365165,18.37266385,
2018-04-12,chla,QPB,340.8272964,191.9522654,78.36418418,
2018-05-01,chla,QPB,347.1125402,138.5535961,56.56426876,
2018-06-15,chla,QPB,387.0926018,180.4826176,73.68172011,
2018-07-01,chla,QPB,390.9574344,385.0405585,157.1921498,
2018-08-01,chla,QPB,470.5709323,120.1722525,49.06011662,
2018-09-09,chla,QPB,252.1376135,40.37272565,16.48209623,
2018-10-04,chla,QPB,448.3233179,230.9273991,94.2757159,
2018-11-06,chla,QPB,452.234005,173.6539402,70.89392422,
2018-12-05,chla,QPB,402.3162513,138.5940803,56.58079634,
2019-01-15,chla,QPB,414.3946818,176.4034072,72.0163894,
2019-02-07,chla,QPB,442.252341,143.0663279,58.40658379,
2019-03-07,chla,QPB,248.0122528,108.4025183,44.25514277,
2019-04-05,chla,QPB,340.6483978,191.1234395,78.02581744,
2019-05-03,chla,QPB,312.4720311,194.1567785,79.26417292,
2019-06-15,chla,QPB,377.3203169,133.4994838,54.50093605,
2017-01-01,BOM,QPA,119.1784533,90.97914844,37.14208182,
2017-02-01,BOM,QPA,105.6416725,64.30968553,26.25431918,
2017-03-01,BOM,QPA,121.8225342,114.645953,46.80401431,
2017-04-01,BOM,QPA,58.64222,25.45300046,10.39114393,
2017-05-01,BOM,QPA,74.0369175,99.37164293,40.56830335,
2017-06-01,BOM,QPA,63.95373833,104.802353,42.78538146,
2017-07-01,BOM,QPA,77.18104333,130.6144911,53.32314269,
2017-08-01,BOM,QPA,27.1983075,26.40229004,10.77868977,
2017-09-01,BOM,QPA,15.00135,19.21508974,7.844527539,
2017-10-01,BOM,QPA,NA,NA,NA,
2017-11-01,BOM,QPA,63.10334333,59.90779388,24.45725444,
2017-12-01,BOM,QPA,33.0714475,44.64356386,18.22565863,
2018-01-01,BOM,QPA,NA,NA,NA,
2018-02-01,BOM,QPA,411.3533667,657.2875622,268.3365236,
2018-03-01,BOM,QPA,26.5613075,18.84494482,7.693416507,
2018-04-01,BOM,QPA,64.32144658,44.94191114,18.34745839,
2018-05-01,BOM,QPA,497.4768283,831.3042104,339.3785227,
2018-06-01,BOM,QPA,9.552345833,5.147904935,2.101623389,
2018-07-01,BOM,QPA,24.60359417,17.83649246,7.281717556,
2018-08-01,BOM,QPA,23.7839875,27.98989074,11.42682504,
2018-09-01,BOM,QPA,20.30862167,28.71255264,11.72185053,
2018-10-01,BOM,QPA,42.21823667,55.3514294,22.59712643,
2018-11-01,BOM,QPA,12.8674,8.803677392,3.594086245,
2018-12-01,BOM,QPA,49.835695,95.8001313,39.11023983,
2019-01-01,BOM,QPA,44.54487917,30.5785951,12.48365917,
2019-02-01,BOM,QPA,22.34383667,20.48432235,8.362689582,
2019-03-01,BOM,QPA,44.3208675,25.8784579,10.5648362,
2019-04-01,BOM,QPA,61.09095417,71.89722311,29.35191842,
2019-05-01,BOM,QPA,22.07311167,11.43701431,4.669141539,
2019-06-01,BOM,QPA,5.139528333,2.307827938,0.94216681,
2017-01-01,BOM,QPB,201.9930217,199.9865666,,
2017-02-01,BOM,QPB,123.9264567,178.7587386,,
2017-03-01,BOM,QPB,152.0964706,158.0161277,,
2017-04-01,BOM,QPB,345.7623689,439.5567735,,
2017-05-01,BOM,QPB,162.8900367,272.3506429,,
2017-06-01,BOM,QPB,148.4364456,231.0172806,,
2017-07-01,BOM,QPB,54.93319094,71.11381265,,
2017-08-01,BOM,QPB,91.61504611,59.55612469,,
2017-09-01,BOM,QPB,14.38332833,13.85367106,,
2017-10-01,BOM,QPB,NA,NA,,
2017-11-01,BOM,QPB,NA,NA,,
2017-12-01,BOM,QPB,313.8157172,565.9280108,,
2018-01-01,BOM,QPB,NA,NA,,
2018-02-01,BOM,QPB,508.9310294,846.8580566,,
2018-03-01,BOM,QPB,347.0695106,233.9753656,,
2018-04-01,BOM,QPB,133.6968078,133.7223688,,
2018-05-01,BOM,QPB,150.4348728,262.1959087,,
2018-06-01,BOM,QPB,81.56495167,97.54309424,,
2018-07-01,BOM,QPB,67.25110167,81.86775303,,
2018-08-01,BOM,QPB,60.52356056,47.67147989,,
2018-09-01,BOM,QPB,31.58521778,33.04692209,,
2018-10-01,BOM,QPB,34.88386111,37.7433205,,
2018-11-01,BOM,QPB,57.15701,59.11389067,,
2018-12-01,BOM,QPB,48.898885,72.5725364,,
2019-01-01,BOM,QPB,27.95613556,30.77482375,,
2019-02-01,BOM,QPB,60.48564889,60.41133626,,
2019-03-01,BOM,QPB,60.48965222,59.81817073,,
2019-04-01,BOM,QPB,79.39222833,78.46546803,,
2019-05-01,BOM,QPB,14.194235,12.77816117,,
2019-06-01,BOM,QPB,NA,NA,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,, ,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,Use este punto en el grafico,,
,,,,Junio,,
